Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,Nature,Reporting Type,Units, , , , , , , , , , , , , , , , , , , , 
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),760,Syrian Arab Republic,2017,72.00,2017,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),760,Syrian Arab Republic,2018,38.00,2018,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),760,Syrian Arab Republic,2019,6.00,2019,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),760,Syrian Arab Republic,2021,1.00,2021,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),760,Syrian Arab Republic,2022,129.00,2022,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),760,Syrian Arab Republic,2023,1.00,2023,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),762,Tajikistan,2014,2.00,2014,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),764,Thailand,2014,30.00,2014,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),764,Thailand,2015,66.00,2015,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),764,Thailand,2016,8.00,2016,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),764,Thailand,2017,11.00,2017,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),764,Thailand,2018,56.00,2018,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),764,Thailand,2019,173.00,2019,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),764,Thailand,2020,3.00,2020,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),764,Thailand,2021,15.00,2021,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),764,Thailand,2022,32.00,2022,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),764,Thailand,2023,28.00,2023,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),768,Togo,2018,4.00,2018,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),768,Togo,2019,8.00,2019,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),780,Trinidad and Tobago,2020,22.00,2020,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),780,Trinidad and Tobago,2021,53.00,2021,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),780,Trinidad and Tobago,2022,1.00,2022,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),784,United Arab Emirates,2020,1.00,2020,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),788,Tunisia,2014,4.00,2014,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),788,Tunisia,2015,55.00,2015,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),788,Tunisia,2016,18.00,2016,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),788,Tunisia,2017,222.00,2017,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),788,Tunisia,2018,144.00,2018,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),788,Tunisia,2019,166.00,2019,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),788,Tunisia,2020,203.00,2020,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),788,Tunisia,2021,496.00,2021,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),788,Tunisia,2022,472.00,2022,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),788,Tunisia,2023,759.00,2023,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),792,Türkiye,2014,91.00,2014,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),792,Türkiye,2015,358.00,2015,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),792,Türkiye,2016,241.00,2016,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),792,Türkiye,2017,81.00,2017,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),792,Türkiye,2018,171.00,2018,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),792,Türkiye,2019,143.00,2019,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),792,Türkiye,2020,169.00,2020,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),792,Türkiye,2021,82.00,2021,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),792,Türkiye,2022,105.00,2022,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),792,Türkiye,2023,65.00,2023,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),796,Turks and Caicos Islands,2017,68.00,2017,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),796,Turks and Caicos Islands,2019,19.00,2019,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),796,Turks and Caicos Islands,2021,27.00,2021,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),796,Turks and Caicos Islands,2023,1.00,2023,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),800,Uganda,2018,3.00,2018,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),804,Ukraine,2022,12.00,2022,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),807,North Macedonia,2015,16.00,2015,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),807,North Macedonia,2016,3.00,2016,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),807,North Macedonia,2018,3.00,2018,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),807,North Macedonia,2019,5.00,2019,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),807,North Macedonia,2020,5.00,2020,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),807,North Macedonia,2021,4.00,2021,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),807,North Macedonia,2022,6.00,2022,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),807,North Macedonia,2023,3.00,2023,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),818,Egypt,2014,143.00,2014,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),818,Egypt,2015,106.00,2015,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),818,Egypt,2016,970.00,2016,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),818,Egypt,2017,119.00,2017,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),818,Egypt,2018,19.00,2018,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),818,Egypt,2019,17.00,2019,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),818,Egypt,2020,31.00,2020,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),818,Egypt,2021,1.00,2021,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),818,Egypt,2022,9.00,2022,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),826,United Kingdom of Great Britain and Northern Ireland,2014,3.00,2014,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),826,United Kingdom of Great Britain and Northern Ireland,2015,8.00,2015,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),826,United Kingdom of Great Britain and Northern Ireland,2016,2.00,2016,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),826,United Kingdom of Great Britain and Northern Ireland,2017,1.00,2017,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),826,United Kingdom of Great Britain and Northern Ireland,2018,1.00,2018,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),826,United Kingdom of Great Britain and Northern Ireland,2019,42.00,2019,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),826,United Kingdom of Great Britain and Northern Ireland,2021,6.00,2021,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),826,United Kingdom of Great Britain and Northern Ireland,2022,6.00,2022,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),834,United Republic of Tanzania,2015,5.00,2015,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),834,United Republic of Tanzania,2016,16.00,2016,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),834,United Republic of Tanzania,2017,13.00,2017,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),834,United Republic of Tanzania,2018,37.00,2018,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),834,United Republic of Tanzania,2021,41.00,2021,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),834,United Republic of Tanzania,2022,2.00,2022,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),834,United Republic of Tanzania,2023,7.00,2023,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),840,United States of America,2014,545.00,2014,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),840,United States of America,2015,305.00,2015,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),840,United States of America,2016,362.00,2016,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),840,United States of America,2017,348.00,2017,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),840,United States of America,2018,383.00,2018,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),840,United States of America,2019,418.00,2019,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),840,United States of America,2020,371.00,2020,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),840,United States of America,2021,639.00,2021,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),840,United States of America,2022,612.00,2022,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),840,United States of America,2023,353.00,2023,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),850,United States Virgin Islands,2016,15.00,2016,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),850,United States Virgin Islands,2022,2.00,2022,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),854,Burkina Faso,2017,10.00,2017,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),854,Burkina Faso,2018,50.00,2018,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),854,Burkina Faso,2019,177.00,2019,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),862,Venezuela (Bolivarian Republic of),2015,5.00,2015,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),862,Venezuela (Bolivarian Republic of),2018,1.00,2018,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),862,Venezuela (Bolivarian Republic of),2019,84.00,2019,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),862,Venezuela (Bolivarian Republic of),2020,55.00,2020,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),862,Venezuela (Bolivarian Republic of),2021,34.00,2021,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),862,Venezuela (Bolivarian Republic of),2022,9.00,2022,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),887,Yemen,2014,24.00,2014,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),887,Yemen,2015,84.00,2015,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),887,Yemen,2016,54.00,2016,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),887,Yemen,2017,69.00,2017,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),887,Yemen,2018,156.00,2018,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),887,Yemen,2019,78.00,2019,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),887,Yemen,2021,30.00,2021,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),887,Yemen,2022,670.00,2022,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),887,Yemen,2023,440.00,2023,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),894,Zambia,2016,24.00,2016,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),894,Zambia,2018,9.00,2018,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
10,10.7,10.7.3,SM_DTH_MIGR,Total deaths and disappearances recorded during migration (number),894,Zambia,2022,28.00,2022,,,,,IOM Missing Migrant Project,,,G,G,NUMBER,,,,,,,,,,,,,,,,,,,,
